receptor_name,ligand_name,scores
2afu,60852_config_A_BGT_out1.pdbqt,-6.1
2afu,6230_config_A_BGT_out1.pdbqt,-8.2
2afu,6279_config_B_BGT_out1.pdbqt,-7.3
2afu,68873_config_B_BGT_out1.pdbqt,-8.7
2afu,6918141_config_B_BGT_out1.pdbqt,-5.6
2afu,6918182_config_A_BGT_out1.pdbqt,-6.6
2afu,6918446_config_B_BGT_out1.pdbqt,-8.4
2afu,6918602_config_B_BGT_out1.pdbqt,-7.3
2afu,9290_config_A_BGT_out1.pdbqt,-5.8
2afu,9677_config_B_BGT_out1.pdbqt,-7.8
2afw,10152654_config_B_AHN_out1.pdbqt,-2.7
2afw,10201696_config_B_AHN_out1.pdbqt,-1.9
2afw,10313457_config_B_AHN_out1.pdbqt,-4.8
2afw,10345214_config_B_AHN_out1.pdbqt,-8.1
2afw,130956_config_A_AHN_out1.pdbqt,-7
2afw,13109_config_A_AHN_out1.pdbqt,-7.5
2afw,13388558_config_A_AHN_out1.pdbqt,-5.1
2afw,154257_config_A_AHN_out1.pdbqt,-8
2afw,16750192_config_B_AHN_out1.pdbqt,-7.8
2afw,176405_config_B_AHN_out1.pdbqt,-5
2afw,179337_config_A_AHN_out1.pdbqt,-7.8
2afw,2088_config_A_AHN_out1.pdbqt,-5.8
2afw,216416_config_A_AHN_out1.pdbqt,-8.7
2afw,223368_config_B_AHN_out1.pdbqt,-9.1
2afw,25022354_config_A_AHN_out1.pdbqt,-7.4
2afw,3001028_config_A_AHN_out1.pdbqt,-7.4
2afw,44137686_config_B_AHN_out1.pdbqt,-7.5
2afw,444008_config_A_AHN_out1.pdbqt,-8.3
2afw,5035_config_B_AHN_out1.pdbqt,-7.6
2afw,5280795_config_A_AHN_out1.pdbqt,-6.9
2afw,5280933_config_A_AHN_out1.pdbqt,-6.5
2afw,5282367_config_A_AHN_out1.pdbqt,-7.2
2afw,5283731_config_A_AHN_out1.pdbqt,-6.9
2afw,57398987_config_A_AHN_out1.pdbqt,-7
2afw,5757_config_B_AHN_out1.pdbqt,-9
2afw,5870_config_B_AHN_out1.pdbqt,-9.3
2afw,5878_config_A_AHN_out1.pdbqt,-7.7
2afw,5881_config_A_AHN_out1.pdbqt,-7.8
2afw,5991_config_B_AHN_out1.pdbqt,-9.6
2afw,60852_config_A_AHN_out1.pdbqt,-5.7
2afw,6230_config_A_AHN_out1.pdbqt,-8.2
2afw,6279_config_A_AHN_out1.pdbqt,-7.3
2afw,68873_config_B_AHN_out1.pdbqt,-7.7
2afw,6918141_config_A_AHN_out1.pdbqt,-6
2afw,6918182_config_A_AHN_out1.pdbqt,-5.9
2afw,6918446_config_A_AHN_out1.pdbqt,-7.7
2afw,6918602_config_B_AHN_out1.pdbqt,-6.3
2afw,9290_config_A_AHN_out1.pdbqt,-5.9
2afw,9677_config_B_AHN_out1.pdbqt,-7.1
2afx,10152654_config_A_1BN_out1.pdbqt,2.8
2afx,10201696_config_B_1BN_out1.pdbqt,12.4
2afx,10313457_config_B_1BN_out1.pdbqt,-5
2afx,10345214_config_A_1BN_out1.pdbqt,-7.7
2afx,130956_config_A_1BN_out1.pdbqt,-6.6
2afx,13109_config_A_1BN_out1.pdbqt,-7.8
2afx,13388558_config_A_1BN_out1.pdbqt,-5.3
2afx,154257_config_B_1BN_out1.pdbqt,-5.2
2afx,16750192_config_A_1BN_out1.pdbqt,-7.3
2afx,176405_config_A_1BN_out1.pdbqt,-4.5
2afx,179337_config_A_1BN_out1.pdbqt,-6.8
2afx,2088_config_A_1BN_out1.pdbqt,-5.9
2afx,216416_config_B_1BN_out1.pdbqt,-5.6
2afx,223368_config_B_1BN_out1.pdbqt,-9.5
2afx,25022354_config_A_1BN_out1.pdbqt,-7.5
2afx,3001028_config_A_1BN_out1.pdbqt,-6.8
2afx,44137686_config_A_1BN_out1.pdbqt,-7.6
2afx,444008_config_A_1BN_out1.pdbqt,-7.6
2afx,5035_config_B_1BN_out1.pdbqt,-5.1
2afx,5280795_config_A_1BN_out1.pdbqt,-5.5
2afx,5280933_config_A_1BN_out1.pdbqt,-6.2
2afx,5282367_config_A_1BN_out1.pdbqt,-6.6
2afx,5283731_config_B_1BN_out1.pdbqt,-6.8
2afx,57398987_config_A_1BN_out1.pdbqt,-6.7
2afx,5757_config_A_1BN_out1.pdbqt,-8.5
2afx,5870_config_B_1BN_out1.pdbqt,-8.9
2afx,5878_config_A_1BN_out1.pdbqt,-7.5
2afx,5881_config_A_1BN_out1.pdbqt,-8.1
2afx,5991_config_B_1BN_out1.pdbqt,-8.9
2afx,60852_config_A_1BN_out1.pdbqt,-6
2afx,6230_config_A_1BN_out1.pdbqt,-8.6
2afx,6279_config_A_1BN_out1.pdbqt,-7.8
2afx,68873_config_B_1BN_out1.pdbqt,-8.1
2afx,6918141_config_A_1BN_out1.pdbqt,-4
2afx,6918182_config_A_1BN_out1.pdbqt,-6.1
2afx,6918446_config_A_1BN_out1.pdbqt,-7.3
2afx,6918602_config_B_1BN_out1.pdbqt,-1
2afx,9290_config_A_1BN_out1.pdbqt,-6.1
2afx,9677_config_A_1BN_out1.pdbqt,-5.9
2afz,10313457_config_B_NVI_out1.pdbqt,-4.8
2afz,10345214_config_A_NVI_out1.pdbqt,26.9
2afz,130956_config_A_NVI_out1.pdbqt,-1.9
2afz,13109_config_A_NVI_out1.pdbqt,56.9
2afz,13388558_config_A_NVI_out1.pdbqt,-5.1
2afz,154257_config_B_NVI_out1.pdbqt,84.3
2afz,16750192_config_A_NVI_out1.pdbqt,28.8
2afz,176405_config_A_NVI_out1.pdbqt,51
2afz,2088_config_A_NVI_out1.pdbqt,-5.2
2afz,216416_config_A_NVI_out1.pdbqt,70.6
2afz,223368_config_A_NVI_out1.pdbqt,28.7
2afz,25022354_config_A_NVI_out1.pdbqt,19.5
2afz,44137686_config_A_NVI_out1.pdbqt,6.7
2afz,444008_config_A_NVI_out1.pdbqt,71.2
2afz,5280795_config_B_NVI_out1.pdbqt,51.3
2afz,5280933_config_B_SO4_out1.pdbqt,0.3
2afz,5282367_config_A_SO4_out1.pdbqt,37
2afz,5283731_config_B_NVI_out1.pdbqt,54.5
2afz,57398987_config_A_NVI_out1.pdbqt,14.6
2afz,5757_config_A_NVI_out1.pdbqt,27.2
2afz,5870_config_B_NVI_out1.pdbqt,34.2
2afz,5878_config_A_NVI_out1.pdbqt,49.2
2afz,5881_config_A_NVI_out1.pdbqt,26.2
2afz,5991_config_A_NVI_out1.pdbqt,55.1
2afz,60852_config_A_NVI_out1.pdbqt,-4
2afz,6230_config_A_NVI_out1.pdbqt,40.5
2afz,6279_config_B_NVI_out1.pdbqt,78.5
2afz,6918141_config_A_NVI_out1.pdbqt,72.7
2afz,6918182_config_A_NVI_out1.pdbqt,4.5
2afz,6918446_config_B_SO4_out1.pdbqt,26.3
2afz,9290_config_A_NVI_out1.pdbqt,-5.7
2afz,9677_config_B_NVI_out1.pdbqt,58.6
2bdf,10152654_config_B_24A_out1.pdbqt,-8.5
2bdf,10201696_config_A_24A_out1.pdbqt,-8.1
2bdf,10313457_config_A_24A_out1.pdbqt,-4.1
2bdf,10345214_config_B_24A_out1.pdbqt,-8.5
2bdf,130956_config_A_24A_out1.pdbqt,-6.3
2bdf,13109_config_A_24A_out1.pdbqt,-8
2bdf,13388558_config_A_24A_out1.pdbqt,-4.1
2bdf,154257_config_B_24A_out1.pdbqt,-9.2
2bdf,16750192_config_B_24A_out1.pdbqt,-9.1
2bdf,176405_config_A_24A_out1.pdbqt,-7.3
2bdf,179337_config_A_24A_out1.pdbqt,-9.6
2bdf,2088_config_B_24A_out1.pdbqt,-4.3
2bdf,216416_config_B_24A_out1.pdbqt,-8.7
2bdf,223368_config_A_24A_out1.pdbqt,-8.8
2bdf,25022354_config_B_24A_out1.pdbqt,-7.3
2bdf,3001028_config_B_24A_out1.pdbqt,-9.6
2bdf,44137686_config_B_24A_out1.pdbqt,-8.4
2bdf,444008_config_A_24A_out1.pdbqt,-7.9
2bdf,5035_config_A_24A_out1.pdbqt,-9.1
2bdf,5280795_config_A_24A_out1.pdbqt,-7.3
2bdf,5280933_config_B_24A_out1.pdbqt,-6.1
2bdf,5282367_config_A_24A_out1.pdbqt,-8.2
2bdf,5283731_config_B_24A_out1.pdbqt,-8.5
2bdf,57398987_config_A_24A_out1.pdbqt,-7.3
2bdf,5757_config_A_24A_out1.pdbqt,-9.4
2bdf,5870_config_A_24A_out1.pdbqt,-9.3
2bdf,5878_config_A_24A_out1.pdbqt,-8.1
2bdf,5881_config_B_24A_out1.pdbqt,-9.5
2bdf,5991_config_B_24A_out1.pdbqt,-9.5
2bdf,60852_config_A_24A_out1.pdbqt,-5
2bdf,6230_config_A_24A_out1.pdbqt,-7.6
2bdf,6279_config_A_24A_out1.pdbqt,-8.4
2bdf,68873_config_A_24A_out1.pdbqt,-9.1
2bdf,6918141_config_B_24A_out1.pdbqt,-8.3
2bdf,6918182_config_B_24A_out1.pdbqt,-6.2
2bdf,6918446_config_A_24A_out1.pdbqt,-8
2bdf,6918602_config_A_24A_out1.pdbqt,-8.6
2bdf,9290_config_A_24A_out1.pdbqt,-4.2
2bdf,9677_config_A_24A_out1.pdbqt,-7.7
2bdj,10152654_config_A_HET_out1.pdbqt,-8.6
2bdj,10201696_config_A_HET_out1.pdbqt,-8.7
2bdj,10313457_config_A_HET_out1.pdbqt,-4
2bdj,10345214_config_A_HET_out1.pdbqt,-8.6
2bdj,130956_config_A_HET_out1.pdbqt,-6.4
2bdj,13109_config_A_HET_out1.pdbqt,-7.8
2bdj,13388558_config_A_HET_out1.pdbqt,-4.2
2bdj,154257_config_A_HET_out1.pdbqt,-9.8
2bdj,16750192_config_A_HET_out1.pdbqt,-9.5
2bdj,176405_config_A_HET_out1.pdbqt,-7.2
2bdj,179337_config_A_HET_out1.pdbqt,-9
2bdj,2088_config_A_HET_out1.pdbqt,-4.8
2bdj,216416_config_A_HET_out1.pdbqt,-10.1
2bdj,223368_config_A_HET_out1.pdbqt,-9.6
2bdj,25022354_config_A_HET_out1.pdbqt,-7.7
2bdj,3001028_config_A_HET_out1.pdbqt,-9.6
2bdj,44137686_config_A_HET_out1.pdbqt,-8.4
2bdj,444008_config_A_HET_out1.pdbqt,-8.3
2bdj,5035_config_A_HET_out1.pdbqt,-9.2
2bdj,5280795_config_A_HET_out1.pdbqt,-8.7
2bdj,5280933_config_A_HET_out1.pdbqt,-6.2
2bdj,5282367_config_A_HET_out1.pdbqt,-8.6
2bdj,5283731_config_A_HET_out1.pdbqt,-8.8
2bdj,57398987_config_A_HET_out1.pdbqt,-8.1
2bdj,5757_config_A_HET_out1.pdbqt,-9.7
2bdj,5870_config_A_HET_out1.pdbqt,-9.6
2bdj,5878_config_A_HET_out1.pdbqt,-8.3
2bdj,5881_config_A_HET_out1.pdbqt,-8.9
2bdj,5991_config_A_HET_out1.pdbqt,-9.5
2bdj,60852_config_A_HET_out1.pdbqt,-6
2bdj,6230_config_A_HET_out1.pdbqt,-8.5
2bdj,6279_config_A_HET_out1.pdbqt,-9.1
2bdj,68873_config_A_HET_out1.pdbqt,-10.1
2bdj,6918141_config_A_HET_out1.pdbqt,-7.2
2bdj,6918182_config_A_HET_out1.pdbqt,-6.5
2bdj,6918446_config_A_HET_out1.pdbqt,-8.3
2bdj,6918602_config_A_HET_out1.pdbqt,-10
2bdj,9290_config_A_HET_out1.pdbqt,-5.2
2bdj,9677_config_A_HET_out1.pdbqt,-7.6
2glq,10152654_config_A_NAG_out1.pdbqt,-4.1
2glq,10201696_config_A_NAG_out1.pdbqt,-4.4
2glq,10313457_config_A_SEP_out1.pdbqt,-4.1
2glq,10345214_config_A_NAG_out1.pdbqt,-3.7
2glq,130956_config_A_NAG_out1.pdbqt,-3.9
2glq,13109_config_A_NAG_out1.pdbqt,-4.5
2glq,13388558_config_A_SEP_out1.pdbqt,-4.8
2glq,154257_config_A_NAG_out1.pdbqt,-5.3
2glq,16750192_config_A_NAG_out1.pdbqt,-4.9
2glq,176405_config_A_NAG_out1.pdbqt,-3.7
2glq,179337_config_A_NAG_out1.pdbqt,-4.7
2glq,2088_config_A_NAG_out1.pdbqt,-3.1
2glq,216416_config_A_NAG_out1.pdbqt,-4.6
2glq,223368_config_A_NAG_out1.pdbqt,-4.7
2glq,25022354_config_A_NAG_out1.pdbqt,-4.6
2glq,3001028_config_A_NAG_out1.pdbqt,-4.5
2glq,44137686_config_A_NAG_out1.pdbqt,-4.2
2glq,444008_config_A_NAG_out1.pdbqt,-4.5
2glq,5035_config_A_NAG_out1.pdbqt,-4.4
2glq,5280795_config_A_NAG_out1.pdbqt,-4.6
2glq,5280933_config_A_NAG_out1.pdbqt,-3
2glq,5282367_config_A_NAG_out1.pdbqt,-4.3
2glq,5283731_config_A_NAG_out1.pdbqt,-4.3
2glq,57398987_config_A_NAG_out1.pdbqt,-3.8
2glq,5757_config_A_NAG_out1.pdbqt,-4.3
2glq,5870_config_A_NAG_out1.pdbqt,-4.5
2glq,5878_config_A_NAG_out1.pdbqt,-4.3
2glq,5881_config_A_NAG_out1.pdbqt,-4.4
2glq,5991_config_A_NAG_out1.pdbqt,-4.9
2glq,60852_config_A_NAG_out1.pdbqt,-3.6
2glq,6230_config_A_NAG_out1.pdbqt,-4.5
2glq,6279_config_A_NAG_out1.pdbqt,-4.4
2glq,68873_config_A_NAG_out1.pdbqt,-4.9
2glq,6918141_config_A_NAG_out1.pdbqt,-3.8
2glq,6918182_config_A_NAG_out1.pdbqt,-3.3
2glq,6918446_config_A_NAG_out1.pdbqt,-5.1
2glq,6918602_config_A_NAG_out1.pdbqt,-5
2glq,9290_config_A_SEP_out1.pdbqt,-5.4
2glq,9677_config_A_NAG_out1.pdbqt,-4
2hfp,10152654_config_A_NSI_out1.pdbqt,-7.9
2hfp,10201696_config_A_NSI_out1.pdbqt,-7.9
2hfp,10313457_config_A_NSI_out1.pdbqt,-3.8
2hfp,10345214_config_A_NSI_out1.pdbqt,-9.5
2hfp,130956_config_A_NSI_out1.pdbqt,-6.2
2hfp,13109_config_A_NSI_out1.pdbqt,-8.1
2hfp,13388558_config_A_NSI_out1.pdbqt,-3.9
2hfp,154257_config_A_NSI_out1.pdbqt,-9.4
2hfp,16750192_config_A_NSI_out1.pdbqt,-9.5
2hfp,176405_config_A_NSI_out1.pdbqt,-8.1
2hfp,179337_config_A_NSI_out1.pdbqt,-9
2hfp,2088_config_A_NSI_out1.pdbqt,-4.7
2hfp,216416_config_A_NSI_out1.pdbqt,-9.6
2hfp,223368_config_A_NSI_out1.pdbqt,-8.7
2hfp,25022354_config_A_NSI_out1.pdbqt,-8.9
2hfp,3001028_config_A_NSI_out1.pdbqt,-8.6
2hfp,44137686_config_A_NSI_out1.pdbqt,-8.1
2hfp,444008_config_A_NSI_out1.pdbqt,-9.1
2hfp,5035_config_A_NSI_out1.pdbqt,-9
2hfp,5280795_config_A_NSI_out1.pdbqt,-8.8
2hfp,5280933_config_A_NSI_out1.pdbqt,-6.3
2hfp,5282367_config_A_NSI_out1.pdbqt,-9.4
2hfp,5283731_config_A_NSI_out1.pdbqt,-8.9
2hfp,57398987_config_A_NSI_out1.pdbqt,-7.6
2hfp,5757_config_A_NSI_out1.pdbqt,-8.1
2hfp,5870_config_A_NSI_out1.pdbqt,-8.1
2hfp,5878_config_A_NSI_out1.pdbqt,-8.2
2hfp,5881_config_A_NSI_out1.pdbqt,-8
2hfp,5991_config_A_NSI_out1.pdbqt,-8.7
2hfp,60852_config_A_NSI_out1.pdbqt,-5.8
2hfp,6230_config_A_NSI_out1.pdbqt,-8.7
2hfp,6279_config_A_NSI_out1.pdbqt,-8.3
2hfp,68873_config_A_NSI_out1.pdbqt,-7.7
2hfp,6918141_config_A_NSI_out1.pdbqt,-7.1
2hfp,6918182_config_A_NSI_out1.pdbqt,-5.7
2hfp,6918446_config_A_NSI_out1.pdbqt,-9.4
2hfp,6918602_config_A_NSI_out1.pdbqt,-9
2hfp,9290_config_A_NSI_out1.pdbqt,-4.5
2hfp,9677_config_A_NSI_out1.pdbqt,-7.4
2pjl,10152654_config_A_047_out1.pdbqt,-8.1
2pjl,10201696_config_A_047_out1.pdbqt,-6.3
2pjl,10313457_config_A_047_out1.pdbqt,-3.4
2pjl,10345214_config_A_047_out1.pdbqt,-8.6
2pjl,130956_config_B_047_out1.pdbqt,-6.6
2pjl,13109_config_A_047_out1.pdbqt,-7.7
2pjl,13388558_config_A_047_out1.pdbqt,-3.7
2pjl,154257_config_A_047_out1.pdbqt,-6.7
2pjl,16750192_config_A_047_out1.pdbqt,-9.2
2pjl,176405_config_A_047_out1.pdbqt,-1.8
2pjl,179337_config_A_047_out1.pdbqt,-6.7
2pjl,2088_config_A_047_out1.pdbqt,-5
2pjl,216416_config_A_047_out1.pdbqt,-4.3
2pjl,223368_config_A_047_out1.pdbqt,-8
2pjl,25022354_config_B_047_out1.pdbqt,-8.4
2pjl,3001028_config_A_047_out1.pdbqt,-8.3
2pjl,44137686_config_A_047_out1.pdbqt,-9.4
2pjl,444008_config_A_047_out1.pdbqt,-8.3
2pjl,5035_config_A_047_out1.pdbqt,-6.6
2pjl,5280795_config_B_047_out1.pdbqt,-9.2
2pjl,5280933_config_A_047_out1.pdbqt,-7.3
2pjl,5282367_config_A_047_out1.pdbqt,-9.1
2pjl,5283731_config_A_047_out1.pdbqt,-8.2
2pjl,57398987_config_A_047_out1.pdbqt,-6.7
2pjl,5757_config_A_047_out1.pdbqt,-8.1
2pjl,5870_config_A_047_out1.pdbqt,-8.2
2pjl,5878_config_A_047_out1.pdbqt,-8.2
2pjl,5881_config_A_047_out1.pdbqt,-8.9
2pjl,5991_config_A_047_out1.pdbqt,-7.8
2pjl,60852_config_B_047_out1.pdbqt,-6
2pjl,6230_config_A_047_out1.pdbqt,-8.5
2pjl,6279_config_A_047_out1.pdbqt,-6.7
2pjl,68873_config_A_047_out1.pdbqt,-5.6
2pjl,6918141_config_A_047_out1.pdbqt,-8.2
2pjl,6918182_config_A_047_out1.pdbqt,-5.7
2pjl,6918446_config_A_047_out1.pdbqt,-9.4
2pjl,6918602_config_A_047_out1.pdbqt,-8.4
2pjl,9290_config_B_047_out1.pdbqt,-4.7
2pjl,9677_config_A_047_out1.pdbqt,-8.7
2q80,10152654_config_B_GRG_out1.pdbqt,-9.7
2q80,10201696_config_D_GRG_out1.pdbqt,-9.6
2q80,10313457_config_D_GRG_out1.pdbqt,-4.1
2q80,10345214_config_C_GRG_out1.pdbqt,-9.9
2q80,130956_config_E_GRG_out1.pdbqt,-6.7
2q80,13109_config_A_GRG_out1.pdbqt,-9.6
2q80,13388558_config_C_GRG_out1.pdbqt,-4.6
2q80,154257_config_B_GRG_out1.pdbqt,-10.9
2q80,16750192_config_F_GRG_out1.pdbqt,-9.7
2q80,176405_config_B_GRG_out1.pdbqt,-7.7
2q80,179337_config_B_GRG_out1.pdbqt,-10.6
2q80,2088_config_C_GRG_out1.pdbqt,-5.1
2q80,216416_config_A_GRG_out1.pdbqt,-9.9
2q80,223368_config_D_GRG_out1.pdbqt,-9.6
2q80,25022354_config_B_GRG_out1.pdbqt,-9.2
2q80,3001028_config_B_GRG_out1.pdbqt,-9.7
2q80,44137686_config_E_GRG_out1.pdbqt,-8.8
2q80,444008_config_D_GRG_out1.pdbqt,-10.1
2q80,5035_config_B_GRG_out1.pdbqt,-10.9
2q80,5280795_config_A_GRG_out1.pdbqt,-9.9
2q80,5280933_config_E_GRG_out1.pdbqt,-7.2
2q80,5282367_config_A_GRG_out1.pdbqt,-10.4
2q80,5283731_config_E_GRG_out1.pdbqt,-9.4
2q80,57398987_config_A_GRG_out1.pdbqt,-7.1
2q80,5757_config_E_GRG_out1.pdbqt,-9.7
2q80,5870_config_E_GRG_out1.pdbqt,-9.8
2q80,5878_config_E_GRG_out1.pdbqt,-9.3
2q80,5881_config_E_GRG_out1.pdbqt,-9.4
2q80,5991_config_A_GRG_out1.pdbqt,-9.9
2q80,60852_config_B_GRG_out1.pdbqt,-5.7
2q80,6230_config_A_GRG_out1.pdbqt,-9.7
2q80,6279_config_B_GRG_out1.pdbqt,-9.6
2q80,68873_config_A_GRG_out1.pdbqt,-10.9
2q80,6918141_config_C_GRG_out1.pdbqt,-9.7
2q80,6918182_config_A_GRG_out1.pdbqt,-6.3
2q80,6918446_config_B_GRG_out1.pdbqt,-10.2
2q80,6918602_config_E_GRG_out1.pdbqt,-10.3
2q80,9290_config_C_GRG_out1.pdbqt,-5.6
2q80,9677_config_D_GRG_out1.pdbqt,-9.3
2rah,10152654_config_A_11P_out1.pdbqt,-3
2rah,10201696_config_A_11P_out1.pdbqt,-2.8
2rah,10313457_config_A_11P_out1.pdbqt,-3.7
2rah,10345214_config_A_11P_out1.pdbqt,-7.8
2rah,130956_config_A_11P_out1.pdbqt,-7.1
2rah,13109_config_A_11P_out1.pdbqt,-6.9
2rah,13388558_config_A_11P_out1.pdbqt,-4.4
2rah,154257_config_A_11P_out1.pdbqt,-6.4
2rah,16750192_config_A_11P_out1.pdbqt,-7.6
2rah,176405_config_A_11P_out1.pdbqt,-5.2
2rah,179337_config_A_11P_out1.pdbqt,-7.3
2rah,2088_config_A_11P_out1.pdbqt,-5.2
2rah,216416_config_A_11P_out1.pdbqt,-7.8
2rah,223368_config_A_11P_out1.pdbqt,-7.5
2rah,25022354_config_A_11P_out1.pdbqt,-7.4
2rah,3001028_config_A_11P_out1.pdbqt,-6
2rah,44137686_config_A_11P_out1.pdbqt,-7.4
2rah,444008_config_A_11P_out1.pdbqt,-8.1
2rah,5035_config_A_11P_out1.pdbqt,-8.1
2rah,5280795_config_A_11P_out1.pdbqt,-6.2
2rah,5280933_config_A_11P_out1.pdbqt,-5.2
2rah,5282367_config_A_11P_out1.pdbqt,-5.4
2rah,5283731_config_A_11P_out1.pdbqt,-6.7
2rah,57398987_config_A_11P_out1.pdbqt,-6.8
2rah,5757_config_A_11P_out1.pdbqt,-8
2rah,5870_config_A_11P_out1.pdbqt,-8.1
2rah,5878_config_A_11P_out1.pdbqt,-7.9
2rah,5881_config_A_11P_out1.pdbqt,-8
2rah,5991_config_A_11P_out1.pdbqt,-7.3
2rah,60852_config_A_11P_out1.pdbqt,-6.1
2rah,6230_config_A_11P_out1.pdbqt,-7.2
2rah,6279_config_A_11P_out1.pdbqt,-4.8
2rah,68873_config_A_11P_out1.pdbqt,-5.6
2rah,6918141_config_A_11P_out1.pdbqt,-4.9
2rah,6918182_config_A_11P_out1.pdbqt,-6.5
2rah,6918446_config_A_11P_out1.pdbqt,-7.4
2rah,6918602_config_A_11P_out1.pdbqt,-5.1
2rah,9290_config_A_11P_out1.pdbqt,-5.5
2rah,9677_config_A_11P_out1.pdbqt,-5.6
2zed,10313457_config_A_SO4_out1.pdbqt,-3.1
2zed,10345214_config_B_SO4_out1.pdbqt,25.9
2zed,130956_config_B_SO4_out1.pdbqt,1.6
2zed,13388558_config_A_SO4_out1.pdbqt,-3.5
2zed,2088_config_B_SO4_out1.pdbqt,-3
2zed,25022354_config_B_SO4_out1.pdbqt,21.7
2zed,44137686_config_B_SO4_out1.pdbqt,53.3
2zed,5280933_config_B_SO4_out1.pdbqt,-2.2
2zed,5282367_config_A_SO4_out1.pdbqt,45.7
2zed,60852_config_B_SO4_out1.pdbqt,0.1
2zed,6918182_config_A_SO4_out1.pdbqt,12.2
2zed,6918446_config_A_SO4_out1.pdbqt,30
2zed,9290_config_B_SO4_out1.pdbqt,-3.2
2zee,10313457_config_A_SO4_out1.pdbqt,-3.1
2zee,10345214_config_B_SO4_out1.pdbqt,29.3
2zee,130956_config_B_SO4_out1.pdbqt,6
2zee,13388558_config_A_SO4_out1.pdbqt,-3.6
2zee,2088_config_B_SO4_out1.pdbqt,-3.3
2zee,25022354_config_B_SO4_out1.pdbqt,20.3
2zee,5280933_config_B_SO4_out1.pdbqt,-0.2
2zee,5282367_config_A_SO4_out1.pdbqt,44.6
2zee,60852_config_B_SO4_out1.pdbqt,-2.5
2zee,6918182_config_B_SO4_out1.pdbqt,8.9
2zee,6918446_config_B_SO4_out1.pdbqt,33.9
2zee,9290_config_B_SO4_out1.pdbqt,-3.1
2zef,10313457_config_A_SO4_out1.pdbqt,-3
2zef,10345214_config_A_SO4_out1.pdbqt,25.2
2zef,130956_config_B_SO4_out1.pdbqt,2.3
2zef,13388558_config_A_SO4_out1.pdbqt,-3.6
2zef,2088_config_B_SO4_out1.pdbqt,-3.1
2zef,25022354_config_A_SO4_out1.pdbqt,18.7
2zef,44137686_config_B_SO4_out1.pdbqt,52.3
2zef,5280933_config_B_SO4_out1.pdbqt,-1.8
2zef,5282367_config_B_SO4_out1.pdbqt,25.3
2zef,60852_config_B_SO4_out1.pdbqt,-1.5
2zef,6918182_config_A_SO4_out1.pdbqt,3.4
2zef,6918446_config_B_SO4_out1.pdbqt,10.8
2zef,9290_config_A_SO4_out1.pdbqt,-3.2
2zeg,10313457_config_B_IMD_out1.pdbqt,-4.5
2zeg,10345214_config_B_SO4_out1.pdbqt,28.8
2zeg,130956_config_B_SO4_out1.pdbqt,-1.8
2zeg,13388558_config_A_IMD_out1.pdbqt,-4.8
2zeg,2088_config_B_SO4_out1.pdbqt,-3.2
2zeg,25022354_config_B_SO4_out1.pdbqt,7
2zeg,44137686_config_A_SO4_out1.pdbqt,108.7
2zeg,5280933_config_B_SO4_out1.pdbqt,-0.5
2zeg,5282367_config_B_SO4_out1.pdbqt,54.4
2zeg,60852_config_B_SO4_out1.pdbqt,-1.9
2zeg,6918182_config_B_SO4_out1.pdbqt,5.6
2zeg,6918446_config_B_SO4_out1.pdbqt,32.5
2zeg,9290_config_A_IMD_out1.pdbqt,-4.3
2zeh,10313457_config_A_SO4_out1.pdbqt,-3.1
2zeh,10345214_config_B_SO4_out1.pdbqt,16.3
2zeh,130956_config_A_SO4_out1.pdbqt,5.3
2zeh,13388558_config_A_SO4_out1.pdbqt,-3.7
2zeh,2088_config_A_SO4_out1.pdbqt,-3.2
2zeh,25022354_config_A_SO4_out1.pdbqt,11.7
2zeh,44137686_config_A_SO4_out1.pdbqt,30.9
2zeh,5280933_config_B_SO4_out1.pdbqt,-0.6
2zeh,5282367_config_B_SO4_out1.pdbqt,47.4
2zeh,60852_config_B_SO4_out1.pdbqt,-1.3
2zeh,6918182_config_A_SO4_out1.pdbqt,10.5
2zeh,6918446_config_B_SO4_out1.pdbqt,24.4
2zeh,9290_config_A_SO4_out1.pdbqt,-3.5
2zel,10313457_config_A_SO4_out1.pdbqt,-3.1
2zel,10345214_config_B_SO4_out1.pdbqt,30.2
2zel,130956_config_B_SO4_out1.pdbqt,-1.8
2zel,13388558_config_A_SO4_out1.pdbqt,-3.6
2zel,2088_config_B_SO4_out1.pdbqt,-3.2
2zel,25022354_config_B_SO4_out1.pdbqt,7
2zel,44137686_config_B_SO4_out1.pdbqt,74.5
2zel,5280933_config_B_SO4_out1.pdbqt,-1.4
2zel,5282367_config_B_SO4_out1.pdbqt,51
2zel,60852_config_B_SO4_out1.pdbqt,-2.5
2zel,6918182_config_A_SO4_out1.pdbqt,4.7
2zel,6918446_config_A_SO4_out1.pdbqt,49.1
2zel,9290_config_A_SO4_out1.pdbqt,-3.3
2zem,10313457_config_A_SO4_out1.pdbqt,-3.2
2zem,10345214_config_B_SO4_out1.pdbqt,19.5
2zem,130956_config_B_SO4_out1.pdbqt,-1.8
2zem,13388558_config_A_SO4_out1.pdbqt,-3.6
2zem,2088_config_B_SO4_out1.pdbqt,-3.5
2zem,25022354_config_A_SO4_out1.pdbqt,35
2zem,44137686_config_A_SO4_out1.pdbqt,82.7
2zem,5280933_config_B_SO4_out1.pdbqt,-2.5
2zem,5282367_config_A_SO4_out1.pdbqt,48.9
